collecting_method,guid,othercatalognumbers,accn_number,scientific_name,collectors,preparators,country,state_prov,county,spec_locality,verbatim_date,parts,dec_lat,dec_long,coordinateuncertaintyinmeters,age,sex
salvage,MVZ:Bird:185319,MVZ Prep Lab Catalog=PLC 1861,14614,Spinus tristis salicamans,Thomas K. Studley,Adam Levi; Catherine Cove; Sarah Atkinson,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",5-Jan-09,skeleton; tissue,37.752684,-121.943456,26,skull ossified,female
,UWYMV:Bird:3177,collector number=1752,160,Eremophila alpestris rubea,Jeff T. Wilcox,,United States,California,Sonoma County,"Corrals on Mitsui Ranch, Sonoma Mountain, 5 mi E of Petaluma",3-Feb-16,"skin, study; tissue",38.328258,-122.578188,63,adult,male
salvage,MVZ:Bird:185322,preparator number=7,15017,Carpodacus mexicanus frontalis,Carla Cicero; Carol L. Spencer,Theresa L. Wong,United States,California,Alameda County,"SE steps of Valley Life Sciences Building, University of California campus, Berkeley",10-Jan-13,"skin, study; tissue",37.871186,-122.261794,29,skull ossified,male
salvage,MVZ:Bird:185323,preparator number=35,14987,Poecile rufescens barlowi,Hillary Park,Theresa L. Wong,United States,California,Santa Cruz County,"Sugarloaf Rd. off Hwy. 17, Scott's Valley",13-Nov-13,"skin, study; tissue",37.094583,-121.973923,248,medium skull windows,female
salvage,MVZ:Bird:185324,preparator number=24,14885,Falco mexicanus,Douglas A. Bell,Elizabeth A. Wommack; Theresa L. Wong,United States,California,Alameda County,"Goat Rock, Sunol-Ohlone Regional Wilderness",1-Jun-12,skeleton; tissue; tissue,37.50938,-121.7783,467,not recorded,female
salvage,MVZ:Bird:185326,MVZ Prep Lab Catalog=PLC 1128,14735,Pelecanus occidentalis californicus,City of Berkeley Animal Care Services,Ann T. Chang; Ann Trapaga,United States,California,Alameda County,"behind Trader Vic's restaurant, 9 Anchor Drive, Emeryville",26-Apr-09,"skin, study; syrinx; endoparasite; stomach content; ectoparasite; tissue; tissue",37.838319,-122.307965,53,not recorded,female
salvage,MVZ:Bird:185327,MVZ Prep Lab Catalog=PLC 2773,14988,Corvus brachyrhynchos hesperis,Shelby L. Medina,,United States,California,Alameda County,"below bridge between LeConte Hall and Birge Hall, University of California campus, Berkeley",7-Jun-13,"skin, study; syrinx; tissue",37.872395,-122.257373,24,skull ossified,male
salvage,MVZ:Bird:185328,MVZ Prep Lab Catalog=PLC 2551,14967,Bubo virginianus pacificus,Chris Giorni,Theresa L. Wong,United States,California,Merced County,0.25 mi S junction of Hwy. 5 and Hwy. 140,24-Dec-12,skeleton; tissue,37.242624,-121.087981,402,not recorded,unknown
salvage,MVZ:Bird:185325,collector number=26,14992,Haemorhous mexicanus frontalis,Theresa L. Wong,,United States,California,Sonoma County,"1822 Lexington Street, Petaluma",11-Nov-13,skeleton,38.269365,-122.641647,20,not recorded,male ?
salvage,MVZ:Bird:185330,preparator number=32,14897,Rallus limicola limicola,Douglas Bevington,Theresa L. Wong,United States,California,Contra Costa County,"near intersection of Kenyon Ave. and Westminster Ave., Kensington",17-Dec-12,"skin, study; syrinx; tissue; tissue sample",37.910548,-122.277694,132,not recorded,male
salvage,MVZ:Bird:185329,preparator number=18,14982,Corvus brachyrhynchos hesperis,Lauren Platt,Theresa L. Wong,United States,California,Alameda County,"SE corner of Valley Life Sciences Building, University of California campus, Berkeley,",7-Oct-13,"skin, study; syrinx; tissue",37.871271,-122.261408,30,skull ossified,male
salvage,MVZ:Bird:185331,preparator number=4,14975,Melozone crissalis petulans,Monica J. Albe,Theresa L. Wong,United States,California,Alameda County,"LeConte Hall, University of California campus, Berkeley",27-Jun-13,"skin, study; syrinx; tissue; tissue",37.872657,-122.257754,60,skull ossified,female
salvage,MVZ:Bird:185585,MVZ Prep Lab Catalog=PLC 2034,14694,Ixoreus naevius meruloides,Elizabeth A. Wommack,Tiffany Lee,United States,California,Santa Clara County,"San Antonio Valley Rd. (State Route 130) between mile markers 9 and 10, Arroyo Bayo",13-Nov-10,"skin, study; syrinx; tissue",37.35103,-121.539166,418,skull ossified,female
salvage,MVZ:Bird:185586,MVZ Prep Lab Catalog=PLC 2670,14971,Agelaius phoeniceus mailliardorum,Monica J. Albe,Theresa L. Wong,United States,California,Santa Clara County,"Gold Street Connector (half way between Great American Parkway and Gold Street), San Jose",14-Apr-13,"skin, study; gonad; syrinx; tissue; tissue",37.417412,-121.975562,206,skull ossified,male
salvage,MVZ:Bird:185587,MVZ Prep Lab Catalog=PLC 3121,14782,Catharus guttatus nanus,Brett Furnas,Meera L. Sethi,United States,California,Shasta County,"Balls Ferry Wetland Unit (California Dept. Fish and Wildlife), ca. 1.5 mi N and 3.5 mi E Cottonwood",15-Jan-11,"skin, study; tissue",40.407891,-122.217859,1500,skull 100% ossified,female
salvage,MVZ:Bird:185588,MVZ Prep Lab Catalog=PLC 3046,14886,Accipiter striatus velox,Harue Lampert,Luanne E. Wilson,United States,California,Contra Costa County,"3964 Wesley Way, El Sobrante",28-Jan-12,"skin, study; syrinx; tissue",37.964887,-122.306591,30,immature,male
salvage,MVZ:Bird:185589,MVZ Prep Lab Catalog=PLC 2997,14984,Geothlypis trichas sinuosa,Charles Post; Meg Haywood Sullivan,Shelby L. Medina,United States,California,Marin County,Point Reyes Station,5-Oct-13,"skin, study; syrinx; tissue",38.0692,-122.8058,970,large skull windows,male
salvage,MVZ:Bird:185590,MVZ Prep Lab Catalog=PLC 2689,14981,Pica nuttalli,Paula Theobald,Theresa L. Wong,United States,California,Monterey County,"Indian Valley Rd., San Miguel",17-May-13,"skin, study; syrinx; tissue; tissue",35.81138889,-120.7097222,6757,"juvenile, skull unossified",unknown
salvage,MVZ:Bird:185591,MVZ Prep Lab Catalog=PLC 2193,14890,Certhia americana occidentalis,Margaret J. Hurlbert,Jackie Lynn Childers,United States,California,Alameda County,"Evans Hall, University of California campus, Berkeley",10-Apr-12,"skin, study; tissue",37.87363,-122.257886,37,skull ossified,unknown
salvage,MVZ:Bird:185592,MVZ Prep Lab Catalog=PLC 3080,14973,Sayornis nigricans semiater,Karen Klitz,Irene Chang,United States,California,Alameda County,"1622 62nd Street, Berkeley",28-May-13,"skin, study; tissue",37.846236,-122.274359,21,medium skull windows,male
salvage,MVZ:Bird:185594,MVZ Prep Lab Catalog=PLC 2090,14718,Passerella iliaca ssp.,Anne Wolf,Jackie Lynn Childers,United States,California,Alameda County,"1015 Creston Rd., Berkeley",11-Feb-10,skeleton; tissue,37.895158,-122.258215,20,skull 100% ossified,unknown
salvage,MVZ:Bird:185597,MVZ Prep Lab Catalog=PLC 2293,15020,Lonchura striata domestica,Carla Cicero,Theresa L. Wong,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",26-Jun-12,syrinx; skeleton; tissue,37.752684,-121.943456,26,skull ossified,male
salvage,MVZ:Bird:185593,MVZ Prep Lab Catalog=PLC 2639,15003,Catharus guttatus nanus,David Armitage,Theresa L. Wong,United States,California,Alameda County,"Conference Center, University of California Botanical Garden, Berkeley",3-Jan-13,"skin, study; syrinx; tissue",37.873998,-122.238039,12,medium skull windows,male
salvage,MVZ:Bird:185595,MVZ Prep Lab Catalog=PLC 2088,14817,Melozone crissalis petulans,Monica J. Albe,Samantha Garey,United States,California,Alameda County,"Clark Kerr Campus, University of California, Berkeley",21-Apr-11,syrinx; skeleton; tissue,37.864207,-122.247684,327,skull ossified,female
salvage,MVZ:Bird:189496,MVZ Prep Lab Catalog=PLC 3433,15161,Glaucidium gnoma californicum,Monica J. Albe,,United States,California,Contra Costa County,"parking area across from ES Anderson Equestrian Camp entrance, Wildcat Canyon Rd., Tilden Regional Park",26-Apr-15,"skin, study; syrinx; stomach content; skeleton; tissue",37.897922,-122.246957,19,skull not fully ossified (thin),male
salvage,MVZ:Bird:187789,preparator number=25,14521,Falco mexicanus,Douglas A. Bell,Theresa L. Wong,United States,California,Alameda County,5.72 mi E-SE Sunol,27-Jun-08,skeleton; tissue; tissue,37.57494444,-121.7799444,30,not recorded,female
salvage,MVZ:Bird:187790,preparator number=549,14521,Falco mexicanus,Douglas A. Bell,Elizabeth A. Wommack,United States,California,Tuolumne County,"11841 Appey Way, Sonora",2-Feb-08,"skin, study; syrinx; endoparasite; wing; tissue; tissue",37.9419045,-120.3872192,102,adult,male
salvage,MVZ:Bird:187824,preparator number=97,14368,Phalacrocorax penicillatus,Jill Harley,Elizabeth A. Wommack,United States,California,Marin County,"Rodeo Beach, Marin Headlands, Golden Gate National Recreation Area",11-Aug-07,"skin, study; syrinx; ectoparasite; tissue",37.830104,-122.5365442,523,adult,female
salvage,MVZ:Bird:187825,MVZ Prep Lab Catalog=PLC 3192,14996,Bubo virginianus saturatus,John G. Baker,Shelby L. Medina,United States,California,Sonoma County,no specific locality recorded,13-Sep-12,"skin, study; syrinx; tissue",38.4816114,-122.9438055,61774,juvenile by plumage,female
salvage,MVZ:Bird:187826,MVZ Prep Lab Catalog=PLC 3112,14891,Cardellina pusilla chryseola,Dale Webber,Violet Kimzey,United States,California,Alameda County,"3043 Dohr Street, Berkeley",23-Sep-12,"skin, study; tissue",37.8516977,-122.279899,20,skull 100% ossified,male
salvage,MVZ:Bird:187827,MVZ Prep Lab Catalog=PLC 2104,14786,Melanerpes formicivorus bairdi,Jeff T. Wilcox,Stacey Yu,United States,California,Shasta County,"junction of Ogburn Cemetery Rd. and Hwy. 44, Shingletown",11-Aug-11,skeleton; tissue; tissue sample,40.506326,-121.961589,18,,male
salvage,MVZ:Bird:187828,preparator number=193,14786,Oreoscoptes montanus,Jeff T. Wilcox,Joshua V. Penalba,United States,California,Plumas County,"Westside Rd. (County Rd. A23), Sierra Valley",11-Aug-11,"skin, study; tissue",39.75421944,-120.3712417,16130,large skull windows,male
salvage,MVZ:Bird:187829,MVZ Prep Lab Catalog=PLC 2105,14786,Coccothraustes vespertinus brooksi,Jeff T. Wilcox,Cassie Stegall,United States,California,Sierra County,"Hwy. 49, 0.5 mi W San Francisco State Sierra Nevada Field Campus",11-Aug-11,syrinx; skeleton; tissue,39.61846667,-120.5860806,805,skull 100% ossified,"male; skull 100% ossified; slight to moderate fat; 50.8; right testis 5 x 6 mm, left testis 8 x 6 mm; primaries 2-3 in sheath, no tail, no wing molt; green mush, sand, and 1 seed in stomach; no; 28 Feb 2012; yes"
salvage,MVZ:Bird:187926,MVZ Prep Lab Catalog=PLC 3233,14887,Fulica americana americana,Heidi Johnson,Casie G. Lee,United States,California,Alameda County,"W Frontage Rd. near University Ave., Berkeley",14-Dec-11,"skin, study; syrinx; tissue",37.866433,-122.305541,72,not recorded (skull crushed),male
salvage,MVZ:Bird:187928,MVZ Prep Lab Catalog=PLC 2188,14729,Catharus guttatus nanus,Thomas E. Kucera,Neetha Iyer,United States,California,Marin County,"22 Reservoir Rd., San Rafael",4-Jan-10,"skin, study; tissue",37.968212,-122.538255,23,skull ossified,male
salvage,MVZ:Bird:187929,MVZ Prep Lab Catalog=PLC 2107,14729,Bombycilla cedrorum,Thomas E. Kucera,Jennifer Bates,United States,California,Marin County,"22 Reservoir Rd., San Rafael",Mar-05,"skin, study; syrinx; stomach content; tissue",37.968212,-122.538255,23,not recorded,female
salvage,MVZ:Bird:187931,MVZ Prep Lab Catalog=PLC 2182,14730,Phalaropus fulicarius,Eric L. Walters,Elyse S. Freitas,United States,California,Monterey County,"Cachagua Rd. (mile marker 9), Carmel Valley",22-Dec-09,stomach content; skeleton; tissue,36.401559,-121.657892,5748,recorded as unknown,female
salvage,MVZ:Bird:187932,MVZ Prep Lab Catalog=PLC 2184,14730,Aphelocoma californica californica,Mark Stromberg,Amanda Burtt,United States,California,Monterey County,"Carmel Valley Rd., 17 mi (by road) from junction with Hwy. 1 at Carmel-by-the-Sea",13-Jun-09,skeleton; tissue; tissue sample,36.443715,-121.664058,1609,skull severely damaged,unknown
salvage,MVZ:Bird:187933,MVZ Prep Lab Catalog=PLC 2247,14494,Phalaenoptilus nuttallii californicus,Bob Stafford,Christine Lee,United States,California,San Luis Obispo County,"house at Chimineas Ranch, Carrizo Plains Ecological  Reserve",26-Aug-06,skeleton; tissue,35.1541838,-119.9659832,186,recorded as unknown,unknown
salvage,MVZ:Bird:187934,MVZ Prep Lab Catalog=PLC 2038,14494,Vireo gilvus swainsoni,"Jennifer Moonjian, Craig Fiehler, Jared Bigler",Ken Schneider,United States,California,San Luis Obispo County,"Hwy. 166 just W of Carrizo Canyon gate entrance, Cuyama Valley",20-Oct-06,syrinx; skeleton; tissue,35.071719,-119.9953,550,skull ossification moderate,male
salvage,MVZ:Bird:187935,MVZ Prep Lab Catalog=PLC 1948,14229,Spatula clypeata,unknown,Tiffany Lee,United States,California,Santa Clara County,"Hooks Island, Baylands Nature Preserve, Palo Alto",9-Dec-05,syrinx; skeleton; tissue,37.46055556,-122.1055556,1241,not recorded,female
salvage,MVZ:Bird:187936,MVZ Prep Lab Catalog=PLC 1949,14229,Aythya affinis,Jason Minton,Matt F. Hoffman,United States,California,Santa Clara County,"Hooks Island, Baylands Nature Preserve, Palo Alto",27-Dec-05,syrinx; skeleton; tissue,37.4425,-122.0736111,2874,skull ossified,male; skull ossified; heavy fat; no molt; 962; testes 11 x 4 mm; stomach contained blue-gray mush; 11 Oct 2011; no
salvage,MVZ:Bird:187937,preparator number=104,14229,Pluvialis squatarola,Jason Minton,Joshua V. Penalba,United States,California,Santa Clara County,"Baylands Nature Preserve, Palo Alto",30-Dec-05,"skin, study; syrinx; tissue",37.46055556,-122.1055556,3144,not recorded,female
salvage,MVZ:Bird:187938,collector number=105,14229,Calidris alpina pacifica,Jason Minton,Joshua V. Penalba,United States,California,Santa Clara County,"Baylands Nature Preserve, Palo Alto",25-Jan-06,"skin, study; syrinx; tissue",37.46055556,-122.1055556,3144,not recorded,male
salvage,MVZ:Bird:187939,preparator number=410,14229,Limnodromus scolopaceus,Jason Minton,Monica J. Albe,United States,California,Santa Clara County,"Baylands Nature Preserve, Palo Alto",2005-2006,"skin, study; syrinx; tissue",37.4442,-122.103967,1696,not recorded,male
salvage,MVZ:Bird:189447,preparator number=169,14893,Falco sparverius sparverius,Ann Trapaga; Theresa L. Wong,,United States,California,San Benito County,"2.7 mi S junction of Hwy. 25 and Cienega Rd., outside Hollister",22-Oct-11,"skin, study; syrinx; tissue",36.678099,-121.256546,1996,not recorded,male
salvage,MVZ:Bird:188653,preparator number=4048,15163,Vidua macroura,Karen Klitz,Carla Cicero,United States,California,Alameda County,"1622 62nd Street, Berkeley",11-Aug-15,"skin, study; tissue",37.846236,-122.274359,21,skull 100% ossified,male
salvage,MVZ:Bird:189448,MVZ Prep Lab Catalog=PLC 3919,14893,Psaltriparus minimus minimus,Ann Trapaga,Mauricio R. Vazquez,United States,California,Alameda County,"1019 Page Street, Berkeley",25-Apr-12,"skin, study; tissue",37.87735,-122.296706,20,skull unossified,female
salvage,MVZ:Bird:188645,preparator number=206,15098,Carpodacus mexicanus frontalis,Carla Cicero,Allison J. Shultz,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",4-May-14,"skin, study; tissue",37.752684,-121.943456,26,skull 100% ossified,male
salvage,MVZ:Bird:188647,preparator number=207,15098,Carpodacus mexicanus frontalis,Carla Cicero,Allison J. Shultz,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",11-Aug-14,"skin, study; tissue",37.752684,-121.943456,26,skull 5% ossified,male
salvage,MVZ:Bird:188644,preparator number=205,15098,Carpodacus mexicanus frontalis,Carla Cicero,Allison J. Shultz,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",26-Apr-14,"skin, study; tissue",37.752684,-121.943456,26,skull 5% ossified,male
salvage,MVZ:Bird:188648,collector number=4043,15098,Spinus pinus pinus,Carla Cicero,,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",13-Dec-14,"skin, study; tissue",37.752684,-121.943456,26,skull 100% ossified,male
salvage,MVZ:Bird:188649,collector number=4044,15098,Spinus pinus pinus,Carla Cicero,,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",13-Dec-14,"skin, study; tissue",37.752684,-121.943456,26,skull 100% ossified,female
salvage,MVZ:Bird:188646,preparator number=208,15098,Carpodacus mexicanus frontalis,Carla Cicero,Allison J. Shultz,United States,California,Contra Costa County,"3254 Montevideo Drive, San Ramon",4-Aug-14,"skin, study; tissue",37.752684,-121.943456,26,skull 50% ossified,male
salvage,MVZ:Bird:190690,"LWH: Lindsay Wildlife Hospital=LWH 2005-5833, preparator number=523b",14221,Aix sponsa,Lindsay Wildlife Hospital,Jessica A. Castillo,United States,California,Contra Costa County,"60 Watkins Lane, Walnut Creek",22-Nov-05,"skin, study; tissue",37.897617,-122.051644,40,adult,male
salvage,MVZ:Bird:190691,"LWH: Lindsay Wildlife Hospital=LWH 2005-3527, MVZ Prep Lab Catalog=PLC 812",14221,Zenaida macroura marginella,Lindsay Wildlife Hospital,Karen R. Kayfetz,United States,California,Contra Costa County,"7 Compo Via, Danville",1-Jul-05,"skeleton; tissue; skin, mounted",37.842356,-121.979371,20,adult,male
salvage,MVZ:Bird:190692,"LWH: Lindsay Wildlife Hospital=LWH 2005-71, preparator number=1609",14221,Phalaenoptilus nuttallii californicus,Lindsay Wildlife Hospital,Jeff T. Wilcox,United States,California,Contra Costa County,"Nimitz Way, Tilden Regional Park, Berkeley",16-Jan-05,syrinx; skeleton; tissue,37.911145,-122.249594,808,adult,male
salvage,MVZ:Bird:190693,"LWH: Lindsay Wildlife Hospital=LWH 2005-5508, preparator number=19",14221,Chaetura vauxi vauxi,Lindsay Wildlife Hospital,Katharine E. Lovett,United States,California,Contra Costa County,"2 Lion Ave., Pittsburg",29-Sep-05,"skin, study; syrinx; ectoparasite; tissue",38.016887,-121.909744,6823,skull 100% ossified,male; skull 100% ossified ; no molt; no fat; testes 1 x 1 mm; 13.7; 17 Apr 2008
salvage,MVZ:Bird:190694,"LWH: Lindsay Wildlife Hospital=LWH 2005-607, preparator number=54",14221,Calypte anna,Lindsay Wildlife Hospital,Christopher J. Clark,United States,California,Contra Costa County,"2441 Sprig Court, Concord",31-Mar-05,"skin, study; tissue",38.0132,-122.030846,45,not recorded,female; not recorded; no molt; no fat; ovary not seen; 2005
salvage,MVZ:Bird:190695,"LWH: Lindsay Wildlife Hospital=LWH 2005-444, preparator number=103",14221,Calidris mauri,Lindsay Wildlife Hospital,Zachary R. Hanna,United States,California,Alameda County,"AMC Theatres, 5614 Bay Street, Emeryville",17-Mar-05,"skin, study; tissue",37.833043,-122.292054,92,skull 0% ossified,"male; skull 0% ossified; molting rectrices and tail coverts, light body molt, medium neck molt, no wing molt; no fat; testis 1 x 1 mm; 17.2; 2007"
salvage,MVZ:Bird:190696,"LWH: Lindsay Wildlife Hospital=LWH 2005-3515, MVZ Prep Lab Catalog=PLC 693",14221,Larus occidentalis occidentalis,Lindsay Wildlife Hospital,Monica J. Albe,United States,California,San Francisco County,"Treasure Island, San Francisco",30-Jun-05,skeleton; tissue; tissue; tissue,37.824243,-122.370825,933,adult,female
salvage,MVZ:Bird:190697,"LWH: Lindsay Wildlife Hospital=LWH 2005-5884, MVZ Prep Lab Catalog=PLC 814",14221,Larus californicus californicus,Lindsay Wildlife Hospital,Daisy Guardado,United States,California,Alameda County,"950 West Tower Ave., Alameda",6-Dec-05,"skin, study; syrinx; tissue; tissue",37.782404,-122.303187,72,adult,male
salvage,MVZ:Bird:190698,"LWH: Lindsay Wildlife Hospital=LWH 2005-2176, MVZ Prep Lab Catalog=PLC 1522",14221,Ardea herodias wardi,Lindsay Wildlife Hospital,Joshua V. Penalba,United States,California,Contra Costa County,"333 Camille Drive, Alamo",24-May-05,syrinx; skeleton; tissue,37.833175,-122.028719,183,fledgling,male
salvage,MVZ:Bird:190699,"LWH: Lindsay Wildlife Hospital=LWH 2005-2224, preparator number=124",14221,Ardea herodias wardi,Lindsay Wildlife Hospital,Katharine E. Lovett,United States,California,Contra Costa County,"Discovery Bay Blvd., Discovery Bay",25-May-05,syrinx; skeleton; tissue,37.9062,-121.601688,1790,adult,male
salvage,MVZ:Bird:190700,"LWH: Lindsay Wildlife Hospital=LWH 2005-3520, preparator number=361",14221,Butorides virescens anthonyi,Lindsay Wildlife Hospital,Monica J. Albe,United States,California,Contra Costa County,"Morella Hills Rd., Martinez",1-Jul-05,"skin, study; syrinx; tissue",38.000594,-122.102203,364,juvenile,male
salvage,MVZ:Bird:190701,"LWH: Lindsay Wildlife Hospital=LWH 2005-2555, preparator number=13",14221,Nycticorax nycticorax hoactli,Lindsay Wildlife Hospital,Teresa J. Feo,United States,California,Alameda County,"Marlin Pound Neighborhood Park, Livermore",4-Jun-05,"skin, study; tissue",37.718362,-121.745081,159,juvenile,unknown
salvage,MVZ:Bird:190702,"LWH: Lindsay Wildlife Hospital=LWH 2005-5752, preparator number=42",14221,Nycticorax nycticorax hoactli,Lindsay Wildlife Hospital,Madeline S. Tiee,United States,California,Contra Costa County,"2112 Sanford Ave., San Pablo",3-Nov-05,"skin, study; tissue",37.950883,-122.348856,20,adult,female
salvage,MVZ:Bird:190703,"LWH: Lindsay Wildlife Hospital=LWH 2005-3229, MVZ Prep Lab Catalog=PLC 1160",14221,Nycticorax nycticorax hoactli,Lindsay Wildlife Hospital,Shreya Khatri,United States,California,Contra Costa County,"4213 Arthur Rd., Martinez",22-Jun-05,skeleton; tissue,38.015363,-122.089536,30,fledgling,unknown
salvage,MVZ:Bird:190704,"LWH: Lindsay Wildlife Hospital=LWH 2005-5350, MVZ Prep Lab Catalog=PLC 1126",14221,Elanus leucurus majusculus,Lindsay Wildlife Hospital,Candace Lai,United States,California,Contra Costa County,"211 Mara Place, San Ramon",14-Sep-05,syrinx; skeleton; tissue,37.751175,-121.948643,26,pre-fledgling,female
salvage,MVZ:Bird:190705,"LWH: Lindsay Wildlife Hospital=LWH 2005-5941, preparator number=360",14221,Accipiter striatus velox,Lindsay Wildlife Hospital,Monica J. Albe,United States,California,Alameda County,"9600 Tesla Rd., Livermore",20-Dec-05,"skin, study; syrinx; tissue",37.664186,-121.673221,150,adult,female
salvage,MVZ:Bird:190706,"LWH: Lindsay Wildlife Hospital=LWH 2005-5293, preparator number=419",14221,Accipiter cooperii,Lindsay Wildlife Hospital,Jessica A. Castillo,United States,California,Contra Costa County,"1600 block of Visalia Ave., Richmond",10-Sep-05,"skin, study; tissue",37.946698,-122.354685,79,immature,female
salvage,MVZ:Bird:190707,"LWH: Lindsay Wildlife Hospital=LWH 2005-5804, MVZ Prep Lab Catalog=PLC 645",14221,Buteo lineatus elegans,Lindsay Wildlife Hospital,Adrienne Levoy,United States,California,Alameda County,"408 Martin Luther King Jr. Way, Oakland",15-Nov-05,"skin, study; tissue",37.799473,-122.280183,26,immature,female
salvage,MVZ:Bird:190708,"LWH: Lindsay Wildlife Hospital=LWH 2005-5939, MVZ Prep Lab Catalog=PLC 587",14221,Buteo jamaicensis calurus,Lindsay Wildlife Hospital,Rio Lopez,United States,California,Alameda County,"Hegenberger Rd. near Oakland International Airport, Oakland",21-Dec-05,syrinx; skeleton; tissue,37.748742,-122.196302,2579,immature,female
salvage,MVZ:Bird:190709,"LWH: Lindsay Wildlife Hospital=LWH 2005-328, MVZ Prep Lab Catalog=PLC 626",14221,Buteo jamaicensis calurus,Lindsay Wildlife Hospital,unknown,United States,California,Contra Costa County,"junction of Willow Pass Rd. and Kevin Drive, Bay Point",7-Mar-05,skeleton; tissue,38.02678,-121.954433,30,adult,male
salvage,MVZ:Bird:190710,"LWH: Lindsay Wildlife Hospital=LWH 2005-1954, MVZ Prep Lab Catalog=PLC 627",14221,Buteo jamaicensis calurus,Lindsay Wildlife Hospital,Daisy Guardado,United States,California,Contra Costa County,"700 Ulfinian Way, Martinez",17-May-05,skeleton; tissue; tissue; tissue,38.0084197,-122.1264257,20,immature,female
salvage,MVZ:Bird:190711,"LWH: Lindsay Wildlife Hospital=LWH 2005-5706, MVZ Prep Lab Catalog=PLC 662",14221,Buteo jamaicensis calurus,Lindsay Wildlife Hospital,Adrienne Levoy,United States,California,Alameda County,"Altamont Pass Rd., Livermore",27-Oct-05,syrinx; skeleton; tissue,37.744526,-121.649549,6282,adult,female
salvage,MVZ:Bird:190712,"LWH: Lindsay Wildlife Hospital=LWH 2005-1134, MVZ Prep Lab Catalog=PLC 1159",14221,Tyto alba pratincola,Lindsay Wildlife Hospital,Shreya Khatri,United States,California,Contra Costa County,"Meadow Rd., Antioch",21-Apr-05,skeleton; tissue,37.986371,-121.761779,305,nestling,unknown
salvage,MVZ:Bird:190713,"LWH: Lindsay Wildlife Hospital=LWH 2005-3564, MVZ Prep Lab Catalog=PLC 773",14221,Tyto alba pratincola,Lindsay Wildlife Hospital,Daisy Guardado,United States,California,Alameda County,"2325 Ward Street, Berkeley",2-Jul-05,syrinx; skeleton; tissue; tissue; tissue; tissue,37.8604403,-122.2609356,25,adult,male
salvage,MVZ:Bird:190714,"LWH: Lindsay Wildlife Hospital=LWH 2005-3126, preparator number=210",14221,Athene cunicularia hypugaea,Lindsay Wildlife Hospital,Zachary R. Hanna,United States,California,Contra Costa County,"12599 Byron Hwy., Brentwood",20-Jun-05,"skin, study; syrinx; tissue",37.9024153,-121.6411891,110,skull 100% ossified,male
salvage,MVZ:Bird:190715,"LWH: Lindsay Wildlife Hospital=LWH 2005-5592, MVZ Prep Lab Catalog=PLC 809",14221,Asio otus tuftsi,Lindsay Wildlife Hospital,Monica J. Albe,United States,California,Contra Costa County,"Pinole Shores Regional Park, Pinole",9-Oct-05,"skin, study; syrinx; endoparasite; tissue",38.008087,-122.319458,644,adult,female
salvage,MVZ:Bird:190716,"LWH: Lindsay Wildlife Hospital=LWH 2005-5689, preparator number=38",14221,Sphyrapicus ruber daggetti,Lindsay Wildlife Hospital,Allison J. Shultz,United States,California,Contra Costa County,"4891 Kendall Court, Martinez",25-Oct-05,"skin, study; tissue",37.988849,-122.110296,70,skull fully ossified,male
salvage,MVZ:Bird:190717,"LWH: Lindsay Wildlife Hospital=LWH 2005-1825, preparator number=214",14221,Dryobates pubescens turati,Lindsay Wildlife Hospital,Zachary R. Hanna,United States,California,Contra Costa County,"155 Camino Pablo, Orinda",11-May-05,"skin, study; tissue",37.8898708,-122.1984166,35,skull 0% ossified,male
salvage,MVZ:Bird:190718,"LWH: Lindsay Wildlife Hospital=LWH 2005-4945, MVZ Prep Lab Catalog=PLC 695",14221,Corvus corax sinuatus,Lindsay Wildlife Hospital,Monica J. Albe,United States,California,Contra Costa County,"5755 McBryde Ave., Richmond",23-Aug-05,skeleton; tissue,37.9515158,-122.3224289,30,skull ossified,male
salvage,MVZ:Bird:190719,"LWH: Lindsay Wildlife Hospital=LWH 2005-2515, preparator number=165",14221,Hirundo rustica erythrogaster,Lindsay Wildlife Hospital,Jessica A. Castillo,United States,California,Alameda County,"5981 Turnberry Drive, Dublin",3-Jun-05,"skin, study; syrinx; stomach; tissue",37.725085,-121.861624,30,skull fully ossified,male
salvage,MVZ:Bird:190720,"LWH: Lindsay Wildlife Hospital=LWH 2005-442, preparator number=107",14221,Thryomanes bewickii spilurus,Lindsay Wildlife Hospital,Zachary R. Hanna,United States,California,Alameda County,"975 Miller Ave., Berkeley",17-Mar-05,"skin, study; syrinx; tissue",37.894154,-122.26178,30,skull 100% ossified,male
salvage,MVZ:Bird:190721,"LWH: Lindsay Wildlife Hospital=LWH 2005-5803, preparator number=2",14221,Regulus calendula grinnelli,Lindsay Wildlife Hospital,Karen M. C. Rowe,United States,California,Contra Costa County,"7 Halten Court, Pleasant Hill",15-Nov-05,"skin, study; syrinx; tissue",37.9651212,-122.0837667,15,open skull windows,female
